lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847646884775008481624,2022,Miller-Horvat-Mikheyev,VAN,line,5on5,13,1118.0,155.0,0.65,0.32,0.33,7.13,0.99,0.52,1.6,0.22,3.24,2.43,0.95,0.98,0.94,7.0,2.0,3.0,12.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,5.0,7.0,0.0,0.0,8.0,9.0,1.0,3.0,5.0,3.0,1.0,0.16,0.46,0.37,2.0,0.0,0.0,11.8,9.0,8.78,3.0,0.11,0.37,0.37,0.73,0.71,0.71,12.28,0.52,0.72,3.38,0.4,7.27,5.72,0.51,0.56,0.55,14.0,4.0,7.0,25.0,0.0,0.0,0.0,3.0,0.0,8.0,7.0,14.0,18.0,0.0,0.0,12.0,2.0,3.0,1.0,16.0,2.0,0.0,0.3,0.22,0.0,0.0,0.0,0.0,26.84,18.0,19.51,0.0,0.14,0.0,0.0,0.67,0.72,0.71
847885684800128483808,2022,Kuzmenko-Pettersson-Garland,VAN,line,5on5,23,829.0,271.0,0.46,0.5,0.46,7.29,0.7,0.63,1.83,0.34,4.94,3.56,0.69,0.71,0.71,9.0,3.0,3.0,15.0,2.0,1.0,0.0,5.0,0.0,1.0,3.0,7.0,10.0,0.0,0.0,4.0,7.0,1.0,1.0,9.0,3.0,0.0,0.31,0.39,0.0,1.0,1.0,0.0,15.35,12.0,12.25,0.0,0.13,0.01,0.01,0.82,0.83,0.83,9.83,0.81,0.68,2.32,0.32,5.7,4.17,0.79,0.82,0.8,10.0,4.0,1.0,15.0,0.0,1.0,0.0,2.0,0.0,4.0,7.0,10.0,14.0,2.0,4.0,2.0,5.0,1.0,2.0,10.0,4.0,0.0,0.39,0.42,0.0,0.0,0.0,0.0,15.24,14.0,14.27,0.0,0.14,0.09,0.09,0.86,0.88,0.87
84809508482671,2022,Power-Lyubushkin,BUF,pairing,5on5,56,10266.0,411.0,0.43,0.46,0.46,83.09,7.04,5.34,19.98,2.75,45.23,33.65,6.84,6.97,6.77,83.0,31.0,42.0,156.0,5.0,9.0,1.0,16.0,4.0,32.0,48.0,78.0,109.0,4.0,8.0,74.0,31.0,27.0,19.0,87.0,20.0,7.0,2.65,2.47,1.93,2.0,1.0,2.0,156.64,114.0,113.43,8.0,1.1,1.79,1.93,6.22,6.15,6.1,95.89,9.44,6.74,23.62,3.29,51.94,37.99,8.94,9.6,9.1,103.0,30.0,50.0,183.0,4.0,13.0,1.0,26.0,4.0,40.0,46.0,99.0,129.0,9.0,18.0,78.0,74.0,22.0,24.0,91.0,30.0,12.0,2.78,3.64,3.02,2.0,1.0,1.0,182.84,133.0,132.98,14.0,1.4,2.74,2.74,8.1,8.2,7.97
847688784769258481704,2022,Forsberg-Parssinen-Sissons,NSH,line,5on5,10,3267.0,57.0,0.56,0.4,0.43,28.51,3.24,1.99,7.04,0.94,15.02,10.77,3.14,3.44,3.34,27.0,12.0,8.0,47.0,6.0,2.0,0.0,2.0,0.0,15.0,14.0,21.0,33.0,4.0,8.0,38.0,42.0,7.0,5.0,26.0,7.0,6.0,0.77,0.83,1.64,2.0,3.0,1.0,51.06,39.0,41.84,4.0,0.41,0.57,0.57,3.08,3.28,3.26,36.33,2.57,2.52,9.23,1.27,21.5,14.9,2.53,2.42,2.38,32.0,20.0,19.0,71.0,1.0,4.0,0.0,11.0,0.0,17.0,19.0,31.0,51.0,5.0,10.0,26.0,14.0,7.0,11.0,41.0,10.0,1.0,1.24,1.12,0.21,1.0,0.0,0.0,67.46,52.0,49.58,9.0,0.52,0.22,0.22,2.87,2.71,2.69
847579384757998478508,2022,Trenin-Johansen-Niederreiter,NSH,line,5on5,5,761.0,69.0,0.68,0.68,0.63,8.53,0.93,0.74,2.21,0.33,4.63,3.17,0.86,0.85,0.79,8.0,4.0,5.0,17.0,0.0,2.0,0.0,2.0,0.0,3.0,5.0,8.0,12.0,0.0,0.0,11.0,7.0,0.0,0.0,8.0,2.0,2.0,0.16,0.28,0.48,0.0,0.0,0.0,15.3,12.0,10.93,0.0,0.15,0.48,0.48,0.6,0.55,0.53,5.34,0.43,0.35,1.11,0.15,2.94,2.02,0.43,0.46,0.46,6.0,1.0,1.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,5.0,2.0,1.0,2.0,6.0,1.0,0.0,0.27,0.16,0.0,1.0,0.0,0.0,9.21,7.0,7.94,1.0,0.07,0.0,0.0,0.5,0.54,0.54
847488484769198479514,2022,Hoffman-Tierney-Pitlick,MTL,line,5on5,6,858.0,57.0,0.52,0.41,0.47,6.33,0.53,0.38,1.59,0.21,3.54,2.75,0.49,0.54,0.5,8.0,1.0,0.0,9.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,8.0,9.0,1.0,2.0,4.0,4.0,1.0,2.0,7.0,1.0,1.0,0.13,0.15,0.25,0.0,0.0,0.0,8.98,9.0,9.12,1.0,0.08,0.25,0.25,0.36,0.37,0.36,7.11,0.48,0.48,1.63,0.24,3.9,3.26,0.48,0.49,0.48,10.0,0.0,3.0,13.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,10.0,10.0,0.0,0.0,11.0,3.0,1.0,3.0,8.0,2.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,14.07,10.0,10.39,2.0,0.1,0.0,0.0,0.58,0.59,0.58
847467984808938482705,2022,Nyquist-Sillinger-Marchenko,CBJ,line,5on5,8,1738.0,58.0,0.57,0.45,0.46,11.44,1.22,0.99,2.67,0.45,6.77,4.91,1.18,1.19,1.14,12.0,5.0,4.0,21.0,1.0,1.0,0.0,3.0,0.0,4.0,8.0,11.0,16.0,1.0,2.0,11.0,11.0,5.0,1.0,10.0,6.0,1.0,0.32,0.68,0.23,1.0,0.0,0.0,20.3,17.0,16.64,1.0,0.21,0.23,0.23,1.2,1.16,1.14,13.78,0.91,0.9,3.22,0.47,8.12,6.39,0.91,0.95,0.95,13.0,7.0,6.0,26.0,1.0,0.0,0.0,3.0,0.0,8.0,8.0,12.0,19.0,1.0,0.0,18.0,12.0,4.0,0.0,17.0,3.0,0.0,0.49,0.42,0.0,1.0,0.0,0.0,27.83,20.0,21.15,0.0,0.18,0.0,0.0,1.1,1.15,1.14
84746288478396,2022,Hanifin-Stone,CGY,pairing,5on5,35,1914.0,257.0,0.42,0.47,0.48,15.47,1.32,0.86,3.57,0.56,8.64,7.06,1.27,1.3,1.26,13.0,9.0,6.0,28.0,1.0,2.0,0.0,3.0,0.0,6.0,10.0,12.0,21.0,0.0,0.0,4.0,7.0,4.0,3.0,16.0,5.0,1.0,0.28,0.59,0.44,0.0,1.0,0.0,27.94,22.0,22.07,3.0,0.17,0.77,0.44,1.05,1.06,1.06,17.36,1.81,1.14,4.45,0.59,9.15,6.86,1.8,1.86,1.85,18.0,6.0,8.0,32.0,1.0,4.0,0.0,3.0,1.0,5.0,10.0,17.0,23.0,2.0,4.0,1.0,14.0,8.0,6.0,17.0,4.0,3.0,0.47,0.44,0.91,0.0,0.0,1.0,32.72,24.0,24.61,2.0,0.23,0.56,0.56,1.49,1.56,1.55
847403784768728480015,2022,Van Riemsdyk-Laughton-Tippett,PHI,line,5on5,20,862.0,280.0,0.7,0.63,0.64,11.99,1.03,0.72,2.87,0.38,6.4,4.61,1.02,1.04,1.04,14.0,2.0,4.0,20.0,2.0,0.0,0.0,3.0,0.0,4.0,7.0,12.0,14.0,0.0,0.0,6.0,4.0,2.0,2.0,12.0,3.0,1.0,0.42,0.36,0.25,1.0,1.0,0.0,19.64,16.0,16.02,1.0,0.15,0.0,0.0,1.18,1.19,1.19,6.54,0.45,0.46,1.52,0.21,3.72,2.65,0.44,0.45,0.45,6.0,3.0,3.0,12.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,5.0,8.0,0.0,0.0,2.0,4.0,1.0,3.0,7.0,2.0,0.0,0.24,0.2,0.0,0.0,1.0,0.0,12.15,9.0,9.09,1.0,0.1,0.0,0.0,0.54,0.55,0.54
847415084757268476456,2022,Huberdeau-Backlund-Toffoli,CGY,line,5on5,14,983.0,162.0,0.57,0.48,0.53,13.71,1.44,0.84,3.35,0.42,6.7,5.25,1.37,1.43,1.36,14.0,4.0,2.0,20.0,3.0,2.0,0.0,3.0,0.0,6.0,4.0,11.0,15.0,1.0,5.0,5.0,8.0,1.0,2.0,12.0,3.0,3.0,0.34,0.4,0.69,1.0,1.0,1.0,19.72,18.0,17.6,2.0,0.17,0.42,0.42,1.2,1.22,1.19,11.43,1.09,0.84,2.79,0.44,6.32,4.51,1.07,1.07,1.05,11.0,5.0,6.0,22.0,0.0,1.0,0.0,4.0,0.0,2.0,9.0,11.0,16.0,4.0,13.0,15.0,8.0,3.0,6.0,9.0,6.0,1.0,0.22,0.67,0.21,0.0,0.0,0.0,21.27,16.0,15.62,5.0,0.18,0.15,0.15,1.12,1.1,1.09
847793584788708479314,2022,Balcers-Bennett-Tkachuk,FLA,line,5on5,8,3745.0,26.0,0.58,0.6,0.57,39.69,3.61,2.66,9.26,1.36,22.88,16.23,3.51,3.71,3.61,44.0,12.0,18.0,74.0,5.0,3.0,0.0,7.0,0.0,19.0,22.0,39.0,51.0,12.0,26.0,35.0,31.0,2.0,10.0,43.0,11.0,2.0,1.53,1.27,0.81,1.0,4.0,0.0,75.42,56.0,57.14,3.0,0.55,0.68,0.68,3.48,3.54,3.49,30.11,2.62,2.04,7.29,1.13,16.11,12.82,2.44,2.53,2.36,31.0,11.0,8.0,50.0,4.0,2.0,0.0,4.0,0.0,16.0,16.0,27.0,38.0,4.0,8.0,36.0,19.0,14.0,11.0,31.0,8.0,3.0,0.77,1.0,0.84,1.0,3.0,0.0,48.8,42.0,41.07,5.0,0.42,0.6,0.6,2.44,2.39,2.35
847639284779408478891,2022,Ehlers-Lowry-Appleton,WPG,line,5on5,7,646.0,83.0,0.56,0.68,0.7,15.95,1.17,1.04,3.91,0.55,9.07,7.26,1.11,1.17,1.11,13.0,10.0,2.0,25.0,0.0,1.0,0.0,2.0,0.0,11.0,9.0,13.0,23.0,1.0,2.0,5.0,7.0,1.0,3.0,19.0,3.0,1.0,0.56,0.39,0.23,0.0,0.0,0.0,24.42,23.0,22.53,3.0,0.21,0.23,0.23,1.15,1.16,1.11,7.83,0.93,0.54,1.81,0.25,3.38,3.09,0.87,0.92,0.86,8.0,2.0,2.0,12.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,7.0,9.0,0.0,0.0,2.0,2.0,0.0,5.0,5.0,4.0,1.0,0.08,0.52,0.32,0.0,1.0,0.0,12.33,10.0,10.16,2.0,0.12,0.19,0.19,0.85,0.84,0.82
847645484774068479977,2022,Nugent-Hopkins-Janmark-Yamamoto,EDM,line,5on5,15,5058.0,135.0,0.45,0.44,0.42,34.2,3.29,2.3,7.95,1.13,19.37,13.96,3.03,3.3,3.03,36.0,12.0,16.0,64.0,4.0,4.0,0.0,8.0,0.0,17.0,15.0,32.0,44.0,6.0,12.0,46.0,26.0,14.0,14.0,36.0,7.0,5.0,1.16,0.84,1.29,2.0,1.0,1.0,65.42,48.0,48.84,9.0,0.47,0.66,0.66,3.11,3.12,3.05,48.24,3.98,3.04,11.98,1.52,26.13,19.35,3.85,4.01,3.88,49.0,17.0,17.0,83.0,3.0,4.0,0.0,12.0,1.0,26.0,20.0,46.0,63.0,4.0,8.0,40.0,40.0,12.0,14.0,52.0,10.0,4.0,1.67,1.21,1.1,1.0,1.0,1.0,82.08,66.0,65.74,14.0,0.63,0.79,0.79,3.82,3.83,3.73
847699484793358481528,2022,Asplund-Cozens-Hinostroza,BUF,line,5on5,5,1047.0,51.0,0.29,0.33,0.36,9.19,0.74,0.54,2.25,0.29,5.57,3.61,0.72,0.72,0.7,8.0,5.0,1.0,14.0,0.0,1.0,0.0,3.0,0.0,5.0,4.0,8.0,13.0,0.0,0.0,9.0,3.0,2.0,1.0,12.0,0.0,1.0,0.33,0.0,0.41,0.0,0.0,0.0,13.44,13.0,12.6,1.0,0.11,0.41,0.41,0.44,0.41,0.39,16.98,1.76,1.18,3.71,0.62,8.82,6.91,1.61,1.88,1.71,17.0,6.0,6.0,29.0,1.0,1.0,1.0,2.0,0.0,11.0,8.0,16.0,22.0,2.0,4.0,10.0,5.0,5.0,0.0,13.0,9.0,1.0,0.44,1.11,0.21,0.0,1.0,0.0,30.55,23.0,24.15,0.0,0.24,0.14,0.14,1.86,1.98,1.82
84778458480796,2022,Fehervary-Van Riemsdyk,WSH,pairing,5on5,47,4995.0,327.0,0.51,0.47,0.49,39.93,3.74,3.02,8.95,1.36,22.12,16.81,3.66,3.67,3.59,34.0,22.0,18.0,74.0,3.0,3.0,1.0,5.0,1.0,23.0,21.0,31.0,53.0,2.0,4.0,35.0,42.0,9.0,10.0,39.0,15.0,2.0,1.34,1.91,0.49,0.0,3.0,0.0,71.72,56.0,54.43,6.0,0.63,0.42,0.55,3.82,3.72,3.68,42.41,3.66,3.0,10.12,1.46,23.19,17.55,3.55,3.72,3.62,41.0,18.0,24.0,83.0,6.0,6.0,1.0,5.0,0.0,18.0,24.0,35.0,53.0,3.0,6.0,26.0,47.0,9.0,16.0,43.0,14.0,2.0,1.17,1.84,0.66,3.0,2.0,1.0,84.26,59.0,59.9,6.0,0.62,1.07,1.07,3.22,3.26,3.21
847517284763998477941,2022,Ritchie-Kadri-Coleman,CGY,line,5on5,8,1556.0,78.0,0.65,0.74,0.71,21.02,2.13,1.41,5.36,0.76,10.97,8.37,2.09,2.12,2.08,24.0,5.0,14.0,43.0,0.0,2.0,0.0,6.0,0.0,13.0,8.0,24.0,29.0,3.0,6.0,13.0,15.0,2.0,3.0,18.0,9.0,2.0,0.46,1.07,0.6,0.0,0.0,0.0,42.38,29.0,28.67,2.0,0.3,0.31,0.31,2.12,2.13,2.1,9.1,1.17,0.67,2.01,0.28,4.65,3.22,1.05,1.22,1.09,6.0,6.0,3.0,15.0,1.0,2.0,1.0,0.0,0.0,1.0,8.0,5.0,11.0,2.0,4.0,12.0,8.0,3.0,7.0,8.0,1.0,3.0,0.25,0.09,0.83,0.0,0.0,1.0,15.18,12.0,12.16,6.0,0.14,0.58,0.58,0.73,0.74,0.73
84751798475764,2022,Fowler-Kulikov,ANA,pairing,5on5,54,33565.0,165.0,0.41,0.42,0.41,251.42,20.93,16.47,59.28,8.06,135.67,104.59,20.32,20.76,20.15,251.0,94.0,115.0,460.0,18.0,21.0,3.0,49.0,11.0,106.0,140.0,233.0,327.0,40.0,87.0,287.0,138.0,51.0,71.0,256.0,72.0,17.0,7.41,8.79,4.73,7.0,11.0,0.0,447.02,345.0,338.46,49.0,3.4,3.87,3.87,20.47,20.25,19.97,356.45,30.02,24.41,83.6,11.62,202.58,148.78,28.93,30.65,29.54,353.0,148.0,126.0,627.0,27.0,36.0,1.0,69.0,9.0,180.0,180.0,326.0,474.0,28.0,71.0,348.0,154.0,72.0,88.0,367.0,110.0,24.0,10.81,13.04,6.17,10.0,15.0,2.0,647.74,501.0,515.29,47.0,5.03,7.05,7.05,28.0,28.59,28.06
847839884794008480289,2022,Connor-Dubois-Barron,WPG,line,5on5,4,702.0,38.0,0.08,0.3,0.33,3.63,0.08,0.17,0.96,0.13,1.95,1.71,0.08,0.08,0.08,2.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,5.0,0.0,0.0,4.0,4.0,1.0,3.0,5.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,6.38,5.0,5.26,2.0,0.03,0.0,0.0,0.11,0.11,0.11,7.55,0.91,0.34,2.36,0.24,3.42,2.73,0.9,0.98,0.97,9.0,1.0,4.0,14.0,2.0,1.0,1.0,0.0,0.0,4.0,3.0,7.0,8.0,1.0,2.0,6.0,6.0,2.0,0.0,7.0,2.0,1.0,0.11,0.23,0.57,1.0,0.0,1.0,14.3,10.0,10.12,0.0,0.07,0.57,0.57,0.41,0.42,0.41
847574484775118477947,2022,Milano-Kuznetsov-Mantha,WSH,line,5on5,20,4953.0,144.0,0.55,0.55,0.56,43.76,2.99,2.72,10.66,1.39,24.28,17.97,2.94,3.07,3.02,41.0,19.0,14.0,74.0,5.0,3.0,1.0,4.0,1.0,20.0,27.0,36.0,55.0,2.0,4.0,34.0,30.0,13.0,16.0,46.0,14.0,0.0,1.51,1.48,0.0,3.0,2.0,0.0,76.13,60.0,61.51,6.0,0.56,0.24,0.24,3.3,3.4,3.35,32.59,2.47,2.12,8.4,1.11,19.62,14.27,2.4,2.44,2.38,33.0,15.0,12.0,60.0,3.0,0.0,0.0,11.0,1.0,15.0,18.0,30.0,45.0,3.0,6.0,35.0,40.0,12.0,17.0,37.0,10.0,1.0,1.08,1.06,0.33,2.0,1.0,0.0,58.74,48.0,47.03,10.0,0.43,0.0,0.0,2.91,2.87,2.8
847845884793398480893,2022,Laine-Roslovic-Marchenko,CBJ,line,5on5,5,1400.0,44.0,0.83,0.64,0.69,15.66,1.9,1.21,3.97,0.53,7.09,5.29,1.68,1.87,1.67,18.0,2.0,5.0,25.0,0.0,5.0,0.0,2.0,1.0,5.0,7.0,18.0,20.0,0.0,0.0,13.0,0.0,1.0,4.0,10.0,8.0,2.0,0.26,1.16,0.48,0.0,0.0,0.0,24.98,20.0,19.73,2.0,0.26,0.79,0.79,1.36,1.36,1.3,6.96,0.38,0.4,1.52,0.18,3.51,3.01,0.38,0.36,0.36,6.0,3.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,6.0,9.0,1.0,2.0,12.0,7.0,5.0,4.0,7.0,2.0,0.0,0.18,0.19,0.0,0.0,0.0,0.0,14.35,9.0,8.92,0.0,0.08,0.0,0.0,0.46,0.44,0.44
84757188476853,2022,Rielly-Holl,TOR,pairing,5on5,51,10198.0,347.0,0.52,0.53,0.53,89.91,8.05,6.15,21.76,3.01,48.33,33.7,7.76,8.09,7.81,86.0,35.0,43.0,164.0,11.0,8.0,0.0,22.0,3.0,34.0,43.0,75.0,110.0,8.0,16.0,79.0,71.0,31.0,34.0,90.0,21.0,10.0,2.94,2.54,2.57,4.0,4.0,3.0,164.2,121.0,121.14,20.0,1.28,1.26,1.26,8.06,8.13,8.0,78.21,7.4,5.61,18.36,2.59,42.44,30.59,7.14,7.36,7.1,76.0,31.0,40.0,147.0,11.0,7.0,0.0,17.0,2.0,37.0,33.0,65.0,96.0,8.0,18.0,50.0,98.0,17.0,20.0,75.0,25.0,7.0,2.32,3.28,1.8,5.0,4.0,2.0,144.89,107.0,106.0,14.0,1.17,1.35,1.35,7.22,7.2,7.03
847574584784218479365,2022,Greer-Coyle-Frederic,BOS,line,5on5,27,4813.0,263.0,0.57,0.49,0.5,38.36,4.9,2.75,8.59,1.27,19.18,14.31,4.52,5.05,4.66,39.0,12.0,18.0,69.0,5.0,7.0,1.0,7.0,0.0,13.0,19.0,34.0,46.0,11.0,37.0,38.0,39.0,10.0,11.0,31.0,12.0,8.0,1.06,1.43,2.4,2.0,2.0,1.0,72.71,51.0,53.5,3.0,0.58,2.17,2.17,3.31,3.43,3.38,37.83,3.69,2.65,8.97,1.18,19.87,14.64,3.65,3.6,3.56,43.0,8.0,21.0,72.0,2.0,3.0,0.0,12.0,1.0,11.0,22.0,41.0,49.0,8.0,31.0,30.0,49.0,10.0,12.0,35.0,13.0,3.0,1.14,1.59,0.97,1.0,1.0,0.0,70.05,51.0,49.8,5.0,0.55,0.66,0.66,3.58,3.52,3.49
847410284779468479992,2022,Perron-Larkin-Rasmussen,DET,line,5on5,9,4424.0,43.0,0.64,0.55,0.55,37.32,4.12,2.83,8.5,1.26,21.16,14.14,3.96,3.99,3.84,38.0,14.0,18.0,70.0,4.0,4.0,0.0,7.0,1.0,14.0,22.0,34.0,48.0,7.0,14.0,48.0,31.0,10.0,9.0,34.0,14.0,4.0,1.19,1.73,1.2,3.0,1.0,0.0,66.68,52.0,49.98,4.0,0.59,1.2,1.2,3.51,3.43,3.4,29.91,2.34,2.06,7.24,0.94,18.04,12.39,2.27,2.38,2.31,31.0,12.0,14.0,57.0,5.0,1.0,0.0,2.0,1.0,19.0,15.0,26.0,38.0,5.0,10.0,33.0,22.0,12.0,6.0,32.0,10.0,1.0,0.85,1.26,0.23,3.0,2.0,0.0,58.83,43.0,43.57,3.0,0.42,0.17,0.17,2.59,2.64,2.59
847638984766248476918,2022,Vesey-Trocheck-Goodrow,NYR,line,5on5,14,2045.0,133.0,0.57,0.52,0.52,16.79,1.94,1.27,4.21,0.65,9.28,6.66,1.85,1.94,1.86,18.0,6.0,13.0,37.0,2.0,2.0,1.0,1.0,1.0,12.0,6.0,16.0,22.0,1.0,2.0,23.0,17.0,7.0,16.0,15.0,6.0,3.0,0.43,0.66,0.85,0.0,0.0,2.0,37.67,24.0,24.11,10.0,0.26,0.59,0.59,1.61,1.61,1.55,15.67,1.45,1.17,3.58,0.48,8.69,6.63,1.35,1.43,1.34,14.0,8.0,12.0,34.0,2.0,1.0,0.0,0.0,0.0,10.0,9.0,12.0,20.0,3.0,6.0,10.0,2.0,3.0,6.0,16.0,4.0,2.0,0.55,0.49,0.41,2.0,0.0,0.0,33.26,22.0,21.7,3.0,0.25,0.21,0.21,1.48,1.47,1.39
847692784769348478046,2022,Heinen-Blueger-Mcginn,PIT,line,5on5,11,1378.0,87.0,0.37,0.44,0.43,11.8,0.8,0.74,2.57,0.35,6.44,5.1,0.79,0.79,0.77,14.0,2.0,5.0,21.0,1.0,0.0,0.0,1.0,0.0,9.0,5.0,13.0,15.0,0.0,0.0,9.0,15.0,3.0,3.0,12.0,4.0,0.0,0.33,0.47,0.0,0.0,1.0,0.0,20.46,16.0,15.77,1.0,0.15,0.0,0.0,0.95,0.94,0.92,14.81,1.35,1.01,4.09,0.55,8.25,5.75,1.28,1.38,1.31,14.0,7.0,6.0,27.0,4.0,2.0,1.0,3.0,0.0,7.0,5.0,10.0,17.0,0.0,0.0,11.0,15.0,3.0,6.0,15.0,5.0,1.0,0.39,0.6,0.36,1.0,2.0,1.0,27.49,21.0,21.46,2.0,0.21,0.39,0.39,1.17,1.21,1.14
847516484764588480806,2022,Strome-Lundestrom-Silfverberg,ANA,line,5on5,5,832.0,68.0,0.28,0.21,0.26,4.23,0.33,0.28,1.08,0.14,2.38,1.78,0.33,0.32,0.31,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,6.0,2.0,4.0,3.0,2.0,4.0,1.0,5.0,1.0,0.0,0.19,0.14,0.0,0.0,0.0,0.0,5.83,6.0,5.82,1.0,0.06,0.0,0.0,0.39,0.37,0.37,12.12,0.85,0.86,2.77,0.45,6.9,5.17,0.75,0.88,0.78,12.0,5.0,5.0,22.0,0.0,1.0,0.0,1.0,1.0,8.0,6.0,12.0,17.0,1.0,2.0,18.0,3.0,0.0,0.0,13.0,3.0,1.0,0.31,0.34,0.2,0.0,0.0,0.0,22.45,17.0,17.39,0.0,0.18,0.15,0.15,0.88,0.91,0.8
847516984784028479977,2022,Kane-Mcdavid-Yamamoto,EDM,line,5on5,19,5527.0,143.0,0.45,0.52,0.49,42.05,4.19,2.88,9.68,1.37,24.32,17.56,4.04,4.14,4.0,37.0,23.0,26.0,86.0,1.0,2.0,0.0,9.0,2.0,24.0,22.0,36.0,59.0,8.0,18.0,45.0,42.0,15.0,18.0,40.0,17.0,3.0,1.27,1.93,0.98,0.0,1.0,0.0,85.66,60.0,59.83,11.0,0.59,0.66,0.66,4.13,4.08,4.01,45.02,5.04,3.09,11.22,1.53,24.17,16.96,4.71,5.02,4.69,52.0,10.0,18.0,80.0,3.0,6.0,0.0,10.0,2.0,25.0,16.0,49.0,59.0,6.0,12.0,49.0,44.0,14.0,12.0,45.0,10.0,7.0,1.53,1.19,2.32,0.0,1.0,2.0,80.2,62.0,62.17,7.0,0.65,1.81,1.81,3.88,3.92,3.69
847645884783668483630,2022,Regenda-Strome-Vatrano,ANA,line,5on5,7,2467.0,58.0,0.42,0.46,0.49,23.87,1.81,1.5,5.41,0.73,13.25,10.29,1.78,1.79,1.76,23.0,10.0,5.0,38.0,2.0,0.0,0.0,5.0,1.0,9.0,16.0,21.0,31.0,3.0,6.0,18.0,13.0,4.0,2.0,22.0,10.0,1.0,0.62,0.99,0.2,0.0,1.0,1.0,37.78,33.0,32.81,1.0,0.31,0.0,0.0,2.13,2.1,2.06,25.63,2.51,1.8,5.86,0.76,14.07,9.99,2.49,2.53,2.5,24.0,11.0,10.0,45.0,2.0,1.0,0.0,7.0,0.0,13.0,12.0,22.0,33.0,2.0,4.0,25.0,13.0,5.0,7.0,23.0,9.0,3.0,0.64,1.11,0.76,0.0,2.0,0.0,44.9,35.0,35.14,4.0,0.38,0.19,0.19,2.69,2.72,2.7
